ID,temp ,humidity,windspeed,workingday,count
4052,0.8,0.55,0.3881,1,529
4053,0.8,0.59,0.2537,1,513
4054,0.8,0.52,0.2537,1,342
4055,0.74,0.74,0.1343,1,282
4056,0.74,0.79,0.1642,1,247
4057,0.72,0.79,0.194,1,148
4058,0.72,0.79,0.2239,1,105
4059,0.72,0.79,0.2239,1,49
4060,0.72,0.74,0.2239,1,31
4061,0.72,0.74,0.2239,1,4
4062,0.72,0.74,0.1642,1,5
4063,0.7,0.79,0.1343,1,7
4064,0.72,0.74,0.1642,1,24
4065,0.72,0.74,0.1642,1,100
4066,0.72,0.74,0.1343,1,327
4067,0.74,0.7,0.194,1,432
4068,0.74,0.7,0.1343,1,227
4069,0.76,0.66,0.1343,1,127
4070,0.76,0.66,0.2537,1,136
4071,0.76,0.66,0.2836,1,160
4072,0.76,0.62,0.2836,1,186
4073,0.76,0.66,0.2985,1,149
4074,0.76,0.52,0.3582,1,189
4075,0.74,0.62,0.2985,1,275
4076,0.72,0.7,0.3582,1,569
4077,0.72,0.7,0.4179,1,540
4078,0.72,0.7,0.3582,1,400
4079,0.7,0.74,0.2239,1,352
4080,0.7,0.74,0.194,1,234
4081,0.7,0.74,0.2239,1,162
4082,0.7,0.74,0.2836,1,105
4083,0.68,0.79,0.194,1,63
4084,0.66,0.83,0.3284,1,28
4085,0.66,0.83,0.3284,1,14
4086,0.66,0.83,0.1642,1,5
4087,0.66,0.83,0.0896,1,9
4088,0.64,0.89,0.0896,1,20
4089,0.66,0.83,0.1343,1,91
4090,0.66,0.83,0.2239,1,268
4091,0.7,0.74,0.2239,1,466
4092,0.74,0.62,0.1343,1,231
4093,0.8,0.43,0.2836,1,145
4094,0.8,0.38,0.3284,1,203
4095,0.8,0.41,0.2836,1,201
4096,0.8,0.36,0.2239,1,221
4097,0.78,0.43,0.2836,1,229
4098,0.82,0.34,0.3881,1,216
4099,0.8,0.33,0.4179,1,327
4100,0.76,0.37,0.2537,1,557
4101,0.76,0.37,0.2985,1,452
4102,0.74,0.4,0.2239,1,385
4103,0.72,0.45,0.1642,1,288
4104,0.7,0.48,0.1343,1,233
4105,0.7,0.48,0,1,167
4106,0.68,0.51,0.1343,1,172
4107,0.68,0.47,0.1642,0,116
4108,0.66,0.5,0.1642,0,95
4109,0.66,0.5,0.194,0,59
4110,0.64,0.57,0.194,0,39
4111,0.64,0.57,0.194,0,11
4112,0.62,0.61,0.1343,0,14
4113,0.64,0.57,0.2239,0,29
4114,0.64,0.57,0.2836,0,42
4115,0.7,0.48,0.2537,0,112
4116,0.72,0.45,0.2537,0,186
4117,0.72,0.45,0.194,0,302
4118,0.74,0.42,0,0,331
4119,0.74,0.4,0.2836,0,392
4120,0.74,0.4,0.2836,0,371
4121,0.74,0.45,0.2985,0,383
4122,0.74,0.45,0,0,392
4123,0.76,0.43,0.2985,0,410
4124,0.74,0.42,0.2239,0,399
4125,0.72,0.45,0.2537,0,307
4126,0.72,0.48,0.2836,0,375
4127,0.7,0.48,0.194,0,269
4128,0.68,0.51,0.1642,0,202
4129,0.68,0.47,0.194,0,187
4130,0.66,0.5,0.2985,0,179
4131,0.64,0.53,0,0,115
4132,0.64,0.53,0.1045,0,90
4133,0.62,0.57,0.1045,0,87
4134,0.6,0.64,0.1045,0,34
4135,0.6,0.64,0.0896,0,11
4136,0.6,0.64,0,0,12
4137,0.6,0.64,0,0,20
4138,0.62,0.61,0,0,51
4139,0.64,0.61,0.194,0,107
4140,0.66,0.54,0.0896,0,206
4141,0.72,0.48,0.1045,0,332
4142,0.72,0.45,0.1343,0,346
4143,0.74,0.4,0.1642,0,443
4144,0.74,0.4,0,0,442
4145,0.74,0.4,0.1343,0,443
4146,0.74,0.4,0,0,403
4147,0.74,0.42,0.194,0,455
4148,0.72,0.42,0.1642,0,421
4149,0.72,0.45,0.2537,0,382
4150,0.72,0.48,0.1343,0,317
4151,0.7,0.48,0.1045,0,213
4152,0.7,0.54,0.1045,0,183
4153,0.7,0.51,0,0,114
4154,0.7,0.54,0.0896,0,78
4155,0.64,0.73,0.2836,1,32
4156,0.62,0.78,0.1343,1,15
4157,0.62,0.78,0.1343,1,6
4158,0.62,0.78,0.1343,1,2
4159,0.6,0.83,0.1642,1,9
4160,0.62,0.83,0.1642,1,22
4161,0.62,0.78,0.1642,1,94
4162,0.64,0.73,0.2239,1,261
4163,0.66,0.74,0.194,1,447
4164,0.72,0.54,0,1,187
4165,0.72,0.54,0.1343,1,150
4166,0.7,0.58,0,1,150
4167,0.72,0.54,0,1,170
4168,0.72,0.58,0.2239,1,164
4169,0.72,0.58,0.0896,1,158
4170,0.74,0.55,0,1,202
4171,0.74,0.55,0.1045,1,275
4172,0.74,0.55,0.1343,1,604
4173,0.74,0.51,0,1,591
4174,0.72,0.62,0.194,1,396
4175,0.7,0.65,0.1045,1,305
4176,0.7,0.65,0,1,242
4177,0.68,0.69,0,1,145
4178,0.68,0.69,0,1,81
4179,0.66,0.78,0.1343,1,30
4180,0.66,0.74,0,1,13
4181,0.66,0.74,0,1,11
4182,0.66,0.74,0,1,2
4183,0.66,0.74,0,1,8
4184,0.66,0.78,0,1,21
4185,0.66,0.83,0.1642,1,124
4186,0.68,0.83,0.194,1,347
4187,0.7,0.79,0.1642,1,456
4188,0.74,0.7,0,1,246
4189,0.8,0.49,0.1642,1,157
4190,0.82,0.46,0,1,167
4191,0.84,0.47,0.2239,1,202
4192,0.84,0.44,0,1,189
4193,0.86,0.44,0.2239,1,160
4194,0.86,0.41,0,1,166
4195,0.86,0.47,0.2836,1,261
4196,0.82,0.56,0.2836,1,579
4197,0.8,0.55,0.2985,1,504
4198,0.74,0.58,0.4627,1,299
4199,0.74,0.62,0,1,296
4200,0.74,0.66,0.2836,1,195
4201,0.7,0.7,0.2985,1,134
4202,0.7,0.7,0.2836,1,81
4203,0.68,0.79,0.2836,1,36
4204,0.68,0.79,0.2985,1,28
4205,0.66,0.83,0.2239,1,16
4206,0.66,0.83,0.1045,1,5
4207,0.66,0.83,0.1045,1,5
4208,0.64,0.83,0.194,1,22
4209,0.66,0.69,0.2985,1,116
4210,0.7,0.54,0.2239,1,336
4211,0.7,0.48,0.2836,1,540
4212,0.72,0.45,0.3881,1,221
4213,0.74,0.42,0.2836,1,126
4214,0.76,0.35,0.2239,1,170
4215,0.76,0.35,0.2537,1,243
4216,0.8,0.31,0.3284,1,231
4217,0.8,0.31,0.194,1,188
4218,0.82,0.3,0.1642,1,189
4219,0.82,0.3,0.4179,1,328
4220,0.82,0.26,0.4179,1,570
4221,0.8,0.29,0.2985,1,588
4222,0.76,0.35,0.3881,1,401
4223,0.74,0.37,0.2985,1,333
4224,0.72,0.39,0.2239,1,221
4225,0.7,0.42,0.194,1,183
4226,0.68,0.47,0.194,1,129
4227,0.66,0.5,0.1642,1,54
4228,0.64,0.53,0.1343,1,32
4229,0.62,0.57,0.1343,1,8
4230,0.6,0.6,0.1642,1,9
4231,0.58,0.64,0.1343,1,6
4232,0.58,0.64,0.2537,1,25
4233,0.6,0.64,0.2537,1,123
4234,0.62,0.61,0.2239,1,320
4235,0.68,0.47,0.2239,1,555
4236,0.7,0.42,0.2239,1,260
4237,0.72,0.42,0.194,1,132
4238,0.74,0.37,0.1343,1,169
4239,0.76,0.35,0.1642,1,233
4240,0.76,0.33,0.194,1,232
4241,0.78,0.31,0.194,1,163
4242,0.78,0.25,0.2537,1,240
4243,0.8,0.26,0.1343,1,323
4244,0.78,0.27,0.3582,1,594
4245,0.76,0.29,0.2537,1,586
4246,0.74,0.33,0.194,1,455
4247,0.74,0.33,0.194,1,340
4248,0.72,0.37,0.1045,1,323
4249,0.7,0.42,0.1642,1,207
4250,0.66,0.5,0,1,126
4251,0.66,0.5,0,1,68
4252,0.66,0.5,0,1,31
4253,0.62,0.69,0,1,13
4254,0.64,0.53,0,1,11
4255,0.62,0.57,0,1,6
4256,0.6,0.64,0.1343,1,30
4257,0.62,0.61,0.1343,1,108
4258,0.66,0.54,0.1045,1,243
4259,0.7,0.42,0.1642,1,492
4260,0.74,0.35,0.1642,1,260
4261,0.76,0.33,0.1642,1,170
4262,0.8,0.26,0,1,214
4263,0.8,0.26,0,1,263
4264,0.8,0.24,0,1,292
4265,0.82,0.23,0.194,1,303
4266,0.82,0.21,0.2537,1,381
4267,0.82,0.17,0,1,427
4268,0.82,0.21,0.194,1,461
4269,0.8,0.24,0.2537,1,422
4270,0.78,0.25,0.194,1,318
4271,0.72,0.42,0.2239,1,269
4272,0.7,0.45,0.194,1,218
4273,0.7,0.42,0,1,222
4274,0.68,0.47,0.0896,1,140
4275,0.68,0.47,0.0896,0,115
4276,0.66,0.54,0,0,78
4277,0.64,0.53,0,0,52
4278,0.64,0.53,0,0,26
4279,0.62,0.61,0,0,11
4280,0.58,0.73,0.1045,0,14
4281,0.62,0.69,0.1045,0,32
4282,0.64,0.65,0,0,45
4283,0.68,0.57,0,0,132
4284,0.74,0.51,0.0896,0,179
4285,0.8,0.36,0,0,271
4286,0.8,0.36,0.0896,0,357
4287,0.82,0.3,0.1343,0,374
4288,0.82,0.3,0.1045,0,404
4289,0.84,0.2,0,0,392
4290,0.86,0.19,0.1642,0,331
4291,0.88,0.22,0.2239,0,398
4292,0.84,0.3,0.2239,0,349
4293,0.82,0.3,0.2836,0,383
4294,0.8,0.33,0.2239,0,305
4295,0.76,0.45,0.2836,0,284
4296,0.74,0.48,0.194,0,232
4297,0.72,0.51,0.1642,0,201
4298,0.72,0.54,0.2836,0,154
4299,0.7,0.58,0.2239,0,144
4300,0.7,0.61,0.1642,0,78
4301,0.7,0.58,0.194,0,69
4302,0.68,0.65,0.0896,0,33
4303,0.68,0.65,0.0896,0,5
4304,0.62,0.83,0.194,0,1
4305,0.62,0.94,0.0896,0,3
4306,0.64,0.89,0.194,0,25
4307,0.68,0.79,0.2239,0,92
4308,0.7,0.74,0.2537,0,181
4309,0.74,0.66,0.1642,0,264
4310,0.76,0.62,0.1045,0,390
4311,0.8,0.55,0.1045,0,404
4312,0.8,0.59,0.2239,0,421
4313,0.82,0.56,0.2537,0,375
4314,0.84,0.53,0.2985,0,376
4315,0.84,0.53,0.2985,0,414
4316,0.8,0.49,0.8507,0,358
4317,0.8,0.49,0.8507,0,181
4318,0.66,0.83,0.194,0,183
4319,0.66,0.83,0,0,176
4320,0.66,0.83,0.1642,0,167
4321,0.66,0.78,0.1045,0,162
4322,0.64,0.83,0.1642,0,147
4323,0.64,0.83,0.1343,0,140
4324,0.64,0.83,0.0896,0,119
4325,0.64,0.83,0,0,63
4326,0.64,0.78,0,0,26
4327,0.66,0.78,0.0896,0,12
4328,0.64,0.83,0.1343,0,4
4329,0.64,0.89,0.1642,0,16
4330,0.66,0.83,0.1343,0,36
4331,0.7,0.74,0.1045,0,86
4332,0.72,0.66,0.0896,0,238
4333,0.76,0.55,0.0896,0,280
4334,0.76,0.55,0.0896,0,349
4335,0.78,0.52,0,0,447
4336,0.78,0.49,0,0,423
4337,0.8,0.46,0,0,408
4338,0.82,0.43,0.0896,0,408
4339,0.82,0.41,0,0,452
4340,0.8,0.46,0,0,436
4341,0.8,0.46,0.1343,0,418
4342,0.78,0.49,0.1642,0,375
4343,0.76,0.55,0.1045,0,386
4344,0.74,0.62,0.1045,0,457
4345,0.74,0.62,0.1343,0,326
4346,0.72,0.7,0.1045,0,138
4347,0.7,0.65,0.1642,1,55
4348,0.7,0.65,0.1045,1,39
4349,0.66,0.74,0.0896,1,13
4350,0.66,0.74,0.2239,1,8
4351,0.66,0.69,0.1642,1,5
4352,0.66,0.69,0,1,20
4353,0.66,0.74,0.0896,1,94
4354,0.7,0.65,0.0896,1,270
4355,0.72,0.62,0.1343,1,432
4356,0.74,0.58,0.1343,1,227
4357,0.76,0.52,0.1045,1,139
4358,0.78,0.46,0.1045,1,172
4359,0.8,0.43,0.1045,1,201
4360,0.82,0.43,0.1045,1,203
4361,0.8,0.49,0.1642,1,178
4362,0.82,0.43,0,1,162
4363,0.82,0.46,0.1045,1,281
4364,0.82,0.46,0.1045,1,545
4365,0.8,0.55,0.1642,1,496
4366,0.8,0.59,0.1343,1,368
4367,0.76,0.66,0.1045,1,284
4368,0.78,0.62,0.2537,1,245
4369,0.76,0.66,0.2239,1,155
4370,0.74,0.66,0.1642,1,73
4371,0.72,0.74,0.194,1,37
4372,0.7,0.74,0.1343,1,15
4373,0.7,0.79,0.0896,1,5
4374,0.7,0.79,0,1,6
4375,0.68,0.83,0.0896,1,6
4376,0.68,0.83,0.0896,1,35
4377,0.7,0.79,0.0896,1,121
4378,0.72,0.79,0,1,312
4379,0.72,0.74,0.1045,1,428
4380,0.7,0.79,0.194,1,189
4381,0.7,0.79,0.0896,1,43
4382,0.72,0.74,0,1,127
4383,0.74,0.66,0.0896,1,152
4384,0.74,0.7,0.1045,1,140
4385,0.76,0.66,0.2836,1,163
4386,0.76,0.7,0.2836,1,185
4387,0.76,0.7,0.2537,1,275
4388,0.78,0.59,0.2239,1,596
4389,0.76,0.62,0.194,1,563
4390,0.74,0.7,0.2239,1,394
4391,0.72,0.74,0.2537,1,312
4392,0.7,0.79,0.194,1,241
4393,0.7,0.79,0.194,1,186
4394,0.68,0.83,0.2239,1,98
4395,0.66,0.89,0.1343,1,35
4396,0.66,0.89,0.194,1,16
4397,0.66,0.89,0.194,1,8
4398,0.64,0.94,0.1045,1,4
4399,0.64,0.89,0.1045,1,4
4400,0.64,0.89,0.1045,1,32
4401,0.64,0.89,0.1343,1,118
4402,0.66,0.89,0.1045,1,292
4403,0.7,0.79,0.194,1,443
4404,0.74,0.7,0.1642,1,179
4405,0.78,0.62,0,1,101
4406,0.82,0.52,0.1343,1,142
4407,0.84,0.41,0,1,171
4408,0.86,0.41,0,1,155
4409,0.86,0.41,0.2537,1,160
4410,0.86,0.41,0.2537,1,166
4411,0.86,0.39,0.2239,1,265
4412,0.86,0.36,0.2537,1,569
4413,0.84,0.44,0.2985,1,562
4414,0.82,0.52,0.2836,1,365
4415,0.76,0.58,0.3582,1,285
4416,0.74,0.62,0.1642,1,209
4417,0.74,0.62,0.1642,1,182
4418,0.72,0.66,0,1,129
4419,0.74,0.66,0.1045,1,47
4420,0.72,0.79,0,1,34
4421,0.7,0.74,0.1642,1,22
4422,0.68,0.79,0.1045,1,6
4423,0.7,0.79,0.2537,1,11
4424,0.68,0.79,0.2537,1,27
4425,0.7,0.74,0.1045,1,102
4426,0.7,0.79,0.194,1,332
4427,0.72,0.74,0.2537,1,457
4428,0.76,0.7,0.2985,1,241
4429,0.74,0.7,0.3582,1,138
4430,0.74,0.74,0.2537,1,165
4431,0.76,0.7,0.2836,1,213
4432,0.78,0.66,0.2836,1,229
4433,0.8,0.63,0.3582,1,216
4434,0.8,0.63,0.3582,1,141
4435,0.68,0.83,0.4478,1,132
4436,0.66,0.89,0.4478,1,167
4437,0.66,0.83,0.0896,1,316
4438,0.66,0.83,0.0896,1,270
4439,0.66,0.83,0.1642,1,250
4440,0.66,0.83,0.2537,1,204
4441,0.66,0.78,0.194,1,169
4442,0.66,0.78,0.0896,1,151
4443,0.66,0.83,0.1343,0,121
4444,0.64,0.89,0.1045,0,53
4445,0.64,0.89,0.1642,0,55
4446,0.64,0.89,0.1343,0,30
4447,0.64,0.83,0.2239,0,6
4448,0.62,0.88,0.1642,0,15
4449,0.64,0.83,0.194,0,38
4450,0.66,0.78,0.194,0,71
4451,0.7,0.7,0.2537,0,182
4452,0.74,0.58,0.2836,0,247
4453,0.76,0.52,0.1642,0,264
4454,0.78,0.46,0.2985,0,290
4455,0.8,0.46,0.2537,0,366
4456,0.82,0.41,0.2239,0,416
4457,0.84,0.36,0.1343,0,373
4458,0.84,0.34,0.0896,0,402
4459,0.82,0.38,0,0,416
4460,0.84,0.32,0,0,401
4461,0.82,0.36,0.1045,0,378
4462,0.76,0.55,0.1642,0,306
4463,0.76,0.58,0.2239,0,314
4464,0.74,0.58,0.1642,0,238
4465,0.72,0.62,0.1642,0,214
4466,0.72,0.58,0.194,0,140
4467,0.7,0.61,0.1642,0,154
4468,0.7,0.61,0.1343,0,113
4469,0.68,0.69,0.0896,0,96
4470,0.66,0.74,0.0896,0,25
4471,0.66,0.69,0.0896,0,5
4472,0.66,0.74,0,0,17
4473,0.64,0.78,0.0896,0,25
4474,0.7,0.7,0.0896,0,65
4475,0.72,0.66,0,0,92
4476,0.74,0.66,0.0896,0,169
4477,0.76,0.55,0.1343,0,268
4478,0.78,0.55,0.194,0,287
4479,0.82,0.46,0.2836,0,377
4480,0.8,0.46,0.2985,0,367
4481,0.82,0.41,0.3284,0,349
4482,0.84,0.39,0.2836,0,361
4483,0.84,0.41,0.2836,0,372
4484,0.84,0.36,0.2239,0,363
4485,0.82,0.43,0.2836,0,363
4486,0.8,0.49,0.3284,0,303
4487,0.76,0.55,0.194,0,268
4488,0.74,0.62,0.2537,0,227
4489,0.74,0.66,0.2239,0,143
4490,0.72,0.66,0.2537,0,72
4491,0.7,0.65,0.194,1,35
4492,0.7,0.61,0.2836,1,10
4493,0.7,0.61,0.2239,1,12
4494,0.68,0.65,0.1642,1,10
4495,0.66,0.74,0.2239,1,4
4496,0.66,0.74,0.1343,1,26
4497,0.68,0.74,0.194,1,121
4498,0.7,0.74,0.2537,1,317
4499,0.74,0.66,0.2836,1,420
4500,0.78,0.59,0.2985,1,208
4501,0.8,0.55,0.3582,1,117
4502,0.82,0.56,0.2985,1,128
4503,0.84,0.53,0.2836,1,148
4504,0.86,0.5,0.2537,1,141
4505,0.86,0.53,0.2836,1,134
4506,0.86,0.56,0.4179,1,146
4507,0.86,0.56,0.3881,1,239
4508,0.86,0.56,0.4179,1,514
4509,0.86,0.53,0.3881,1,472
4510,0.84,0.59,0.3284,1,373
4511,0.72,0.74,0.4179,1,236
4512,0.7,0.79,0.4179,1,130
4513,0.72,0.74,0.1343,1,90
4514,0.7,0.79,0.1343,1,55
4515,0.7,0.79,0.1343,1,22
4516,0.7,0.79,0.0896,1,14
4517,0.7,0.79,0.1045,1,9
4518,0.7,0.79,0,1,8
4519,0.7,0.79,0.1642,1,6
4520,0.7,0.79,0.0896,1,25
4521,0.74,0.58,0.2239,1,115
4522,0.76,0.55,0.194,1,330
4523,0.76,0.58,0.2239,1,417
4524,0.78,0.55,0.4925,1,176
4525,0.82,0.52,0.1642,1,123
4526,0.82,0.52,0.1642,1,125
4527,0.86,0.44,0.2985,1,163
4528,0.86,0.47,0.2239,1,136
4529,0.9,0.42,0.2985,1,124
4530,0.9,0.42,0.3582,1,148
4531,0.86,0.44,0.2836,1,202
4532,0.88,0.44,0.2836,1,428
4533,0.86,0.47,0.2985,1,511
4534,0.84,0.44,0.2836,1,337
4535,0.82,0.43,0.194,1,308
4536,0.82,0.43,0.1045,1,258
4537,0.8,0.46,0.1343,1,194
4538,0.78,0.52,0,1,79
4539,0.76,0.62,0,1,46
4540,0.76,0.55,0,1,12
4541,0.76,0.55,0,1,5
4542,0.74,0.58,0.194,1,4
4543,0.74,0.58,0.2537,1,5
4544,0.74,0.58,0.194,1,26
4545,0.74,0.58,0.1642,1,121
4546,0.76,0.55,0.2537,1,313
4547,0.8,0.49,0.2537,1,449
4548,0.82,0.41,0.194,1,186
4549,0.82,0.46,0.194,1,113
4550,0.84,0.39,0.1642,1,165
4551,0.84,0.41,0.2836,1,174
4552,0.82,0.46,0.1343,1,158
4553,0.82,0.46,0.1343,1,116
4554,0.64,0.94,0.1343,1,46
4555,0.66,0.89,0,1,141
4556,0.7,0.79,0,1,488
4557,0.72,0.79,0.1343,1,463
4558,0.7,0.79,0.1045,1,419
4559,0.7,0.84,0.1642,1,342
4560,0.7,0.79,0.1045,1,250
4561,0.68,0.83,0.194,1,184
4562,0.66,0.83,0.2537,1,116
4563,0.66,0.69,0.2985,1,46
4564,0.66,0.61,0.2537,1,25
4565,0.64,0.57,0.2985,1,10
4566,0.62,0.57,0.2985,1,6
4567,0.62,0.53,0.2537,1,6
4568,0.6,0.56,0.2239,1,28
4569,0.6,0.6,0.2239,1,130
4570,0.62,0.53,0.2537,1,334
4571,0.64,0.5,0.3582,1,486
4572,0.68,0.47,0.2836,1,224
4573,0.7,0.42,0.2537,1,127
4574,0.72,0.37,0.2239,1,148
4575,0.74,0.35,0.2537,1,223
4576,0.76,0.33,0.3284,1,177
4577,0.74,0.35,0.2836,1,178
4578,0.76,0.33,0.2985,1,180
4579,0.76,0.33,0.1343,1,274
4580,0.74,0.37,0.1343,1,595
4581,0.72,0.42,0.194,1,578
4582,0.72,0.39,0.2239,1,400
4583,0.7,0.42,0.2239,1,348
4584,0.66,0.5,0.1343,1,261
4585,0.64,0.57,0.0896,1,176
4586,0.64,0.65,0.2537,1,124
4587,0.62,0.73,0.2239,1,80
4588,0.62,0.73,0.194,1,20
4589,0.6,0.78,0.1642,1,38
4590,0.6,0.73,0.194,1,7
4591,0.6,0.73,0.1642,1,10
4592,0.6,0.73,0.1343,1,23
4593,0.6,0.73,0.1045,1,120
4594,0.64,0.65,0.1045,1,274
4595,0.64,0.65,0.2537,1,564
4596,0.68,0.54,0.194,1,207
4597,0.66,0.61,0.1642,1,166
4598,0.7,0.54,0.1343,1,210
4599,0.7,0.48,0.194,1,238
4600,0.7,0.54,0.194,1,247
4601,0.7,0.51,0.194,1,265
4602,0.72,0.45,0.1642,1,237
4603,0.72,0.51,0.194,1,361
4604,0.74,0.42,0.2537,1,587
4605,0.72,0.45,0.2239,1,496
4606,0.7,0.45,0.2239,1,394
4607,0.7,0.51,0.2239,1,343
4608,0.66,0.54,0.1045,1,261
4609,0.66,0.57,0.2239,1,223
4610,0.64,0.61,0.1642,1,167
4611,0.62,0.65,0.194,0,110
4612,0.6,0.69,0.1045,0,75
4613,0.6,0.73,0.1343,0,58
4614,0.6,0.78,0.1343,0,26
4615,0.6,0.73,0.0896,0,16
4616,0.58,0.78,0.0896,0,10
4617,0.6,0.78,0.1642,0,37
4618,0.62,0.73,0.1343,0,52
4619,0.66,0.65,0.1642,0,127
4620,0.7,0.54,0.2239,0,222
4621,0.72,0.54,0.194,0,322
4622,0.74,0.48,0.2239,0,396
4623,0.76,0.43,0.2836,0,463
4624,0.76,0.45,0.2985,0,497
4625,0.74,0.45,0.2985,0,433
4626,0.76,0.45,0.3284,0,428
4627,0.76,0.45,0.2836,0,425
4628,0.76,0.45,0.2239,0,475
4629,0.76,0.45,0.2836,0,428
4630,0.74,0.48,0.194,0,406
4631,0.72,0.51,0.2239,0,296
4632,0.7,0.58,0.2239,0,252
4633,0.7,0.65,0.2836,0,201
4634,0.68,0.61,0.2239,0,168
4635,0.66,0.65,0.2239,0,125
4636,0.64,0.69,0.194,0,102
4637,0.64,0.69,0.2239,0,94
4638,0.64,0.69,0.2239,0,47
4639,0.62,0.73,0.1642,0,10
4640,0.64,0.69,0.2239,0,12
4641,0.62,0.73,0.1642,0,21
4642,0.64,0.73,0.1642,0,50
4643,0.68,0.65,0.2239,0,118
4644,0.72,0.58,0.2239,0,184
4645,0.74,0.6,0.2239,0,304
4646,0.76,0.55,0.2836,0,391
4647,0.76,0.55,0.2836,0,420
4648,0.8,0.49,0.2985,0,472
4649,0.8,0.49,0.3582,0,430
4650,0.82,0.43,0.2985,0,324
4651,0.8,0.46,0.2985,0,317
4652,0.8,0.49,0.3881,0,369
4653,0.8,0.46,0.2985,0,390
4654,0.76,0.55,0.2836,0,379
4655,0.76,0.58,0.2537,0,262
4656,0.74,0.62,0.2239,0,207
4657,0.72,0.66,0.2239,0,181
4658,0.7,0.74,0.1343,0,93
4659,0.7,0.74,0.1343,1,51
4660,0.7,0.74,0.2239,1,25
4661,0.66,0.83,0.2239,1,10
4662,0.66,0.78,0.194,1,7
4663,0.64,0.78,0.1642,1,4
4664,0.64,0.78,0.1045,1,17
4665,0.64,0.83,0.1045,1,105
4666,0.68,0.74,0.2239,1,277
4667,0.7,0.7,0.194,1,347
4668,0.74,0.67,0.2239,1,203
4669,0.76,0.62,0.194,1,130
4670,0.8,0.55,0.0896,1,141
4671,0.8,0.59,0.194,1,165
4672,0.82,0.56,0.2537,1,152
4673,0.82,0.56,0.3284,1,138
4674,0.84,0.53,0.3284,1,164
4675,0.84,0.53,0.2836,1,265
4676,0.84,0.49,0.3284,1,545
4677,0.82,0.49,0.3582,1,558
4678,0.8,0.55,0.2239,1,398
4679,0.78,0.59,0.2239,1,323
4680,0.74,0.66,0.194,1,202
4681,0.76,0.66,0.2239,1,140
4682,0.74,0.66,0.1642,1,91
4683,0.74,0.66,0.1045,1,51
4684,0.74,0.66,0.1343,1,13
4685,0.72,0.7,0.1642,1,13
4686,0.72,0.7,0.1642,1,3
4687,0.72,0.7,0.1343,1,5
4688,0.7,0.74,0.1045,1,19
4689,0.72,0.74,0.1045,1,134
4690,0.74,0.7,0.1642,1,315
4691,0.76,0.7,0.1642,1,412
4692,0.8,0.63,0.1343,1,199
4693,0.82,0.56,0.1642,1,141
4694,0.82,0.59,0,1,127
4695,0.84,0.56,0.0896,1,153
4696,0.86,0.53,0.1045,1,172
4697,0.86,0.5,0.194,1,152
4698,0.88,0.44,0.194,1,158
4699,0.9,0.42,0.2985,1,277
4700,0.8,0.66,0,1,513
4701,0.8,0.66,0.1343,1,530
4702,0.76,0.75,0.194,1,388
4703,0.74,0.74,0.0896,1,277
4704,0.74,0.74,0.1343,1,241
4705,0.74,0.74,0,1,156
4706,0.72,0.79,0.1642,1,92
4707,0.7,0.84,0.1045,1,40
4708,0.7,0.84,0,1,11
4709,0.7,0.84,0,1,9
4710,0.7,0.84,0.1045,1,6
4711,0.68,0.83,0,1,4
4712,0.68,0.83,0.1045,1,23
4713,0.68,0.89,0.1045,1,116
4714,0.7,0.84,0.1045,1,303
4715,0.74,0.74,0,1,438
4716,0.74,0.7,0.0896,1,209
4717,0.76,0.7,0,1,110
4718,0.8,0.63,0.0896,1,142
4719,0.82,0.59,0,1,149
4720,0.84,0.56,0.194,1,120
4721,0.86,0.53,0.2239,1,127
4722,0.86,0.5,0.1642,1,138
4723,0.84,0.56,0,1,234
4724,0.84,0.59,0.194,1,455
4725,0.84,0.59,0.2239,1,497
4726,0.82,0.67,0.1642,1,382
4727,0.8,0.75,0.2239,1,309
4728,0.8,0.66,0.1642,1,242
4729,0.78,0.7,0.2239,1,169
4730,0.76,0.75,0.2537,1,99
4731,0.76,0.75,0.194,1,42
4732,0.74,0.84,0.2239,1,21
4733,0.74,0.84,0.2239,1,6
4734,0.74,0.79,0.1343,1,6
4735,0.72,0.84,0.1045,1,4
4736,0.72,0.84,0.1045,1,18
4737,0.72,0.84,0.1045,1,117
4738,0.74,0.84,0.1343,1,274
4739,0.76,0.79,0.1642,1,381
4740,0.8,0.75,0.2537,1,200
4741,0.82,0.71,0.2239,1,78
4742,0.86,0.63,0.2985,1,106
4743,0.88,0.56,0.3284,1,135
4744,0.88,0.56,0.2985,1,102
4745,0.9,0.5,0.3582,1,147
4746,0.9,0.53,0.2537,1,133
4747,0.92,0.48,0.2836,1,210
4748,0.92,0.45,0.2985,1,414
4749,0.9,0.5,0.2836,1,382
4750,0.86,0.67,0.2836,1,284
4751,0.84,0.71,0.2239,1,237
4752,0.82,0.75,0.2239,1,225
4753,0.82,0.71,0.1642,1,149
4754,0.8,0.71,0.1642,1,113
4755,0.82,0.63,0.1343,1,60
4756,0.8,0.63,0,1,24
4757,0.78,0.79,0.1343,1,14
4758,0.78,0.75,0.1045,1,7
4759,0.76,0.75,0.1045,1,13
4760,0.74,0.79,0.1045,1,19
4761,0.76,0.75,0.0896,1,96
4762,0.8,0.66,0.1045,1,252
4763,0.84,0.63,0.1642,1,322
4764,0.86,0.63,0.0896,1,208
4765,0.9,0.53,0.0896,1,115
4766,0.9,0.5,0.1045,1,109
